Title,Company,Description
Junior Data Analyst,Trust In Soda,"Location: LONDON
Posting date:
25 Feb 2020
Specialism:
Agile Delivery
Industry:
Publishing
Job Type:
Permanent
Salary:
30,000.00 - 32,000.00 GBP

Trust in Soda are looking for a Juni? or Data and Insights analsyt to join one of the la? rgest UK national and regional news publisher.
%?0A
What you’ll be doing:
%0? A
You’ll join a team responsible for marketing? , product, data, content and design providing insight acro? ss the recruitment brands. This is a new role with a ran? ge of reporting and analytical responsibilities and a strong e? mphasis on driving our acquisition and retention strategies and%?20improving product performance.
You&rsquo%3? Bll be responsible for ensuring robust reporting of KPIs and%2? 0use these to influence business decisions. You’ll foc? us on enhancements that impact revenue (customers) and audie? nce growth (job seekers) across the job site portfolio.
Some of the work you’ll be%?20responsible for:
C? reating reports using Excel and Google Analytics
?
Monitoring budget spend on search marketing (aggregators%2? 0& PPC)
Building data visualisations%?20(Tableau) to help with analysis and creating accessible re? ports for other key stakeholders
Implementati? on of tracking solutions using Google Analytics and Google Tag? Manager, to ensure measurability of all campaigns
?
Defining new feature and product opportunities to dr? ive revenue through platform enhancements and new marketing chan? nels
Requirements:
At least 2 years Data%?20Analyst experience in a digital environment
Degree in a maths/science-based subject
Strong knowledge and%?20experience using Google Analytics/Google Tag Manager
?
Strong background of working with marketing data, ? data mining and analysis
Excellent written ? and verbal communication skills
Nice to have:

%?3Cli>Ability to read HTML, CSS and JavaScript whilst not e? ssential would be highly desirable"
Analyst-Graduate Analyst,Datatech Analytics,"Analyst/Graduate Analyst– Salary circa £27,000 + Benefits – London

An exciting opportunity is available for a Reporting Analyst, at a company that has exceptional benefits including a nine day working fortnight! This organisation is in a period of Data Transformation and is investing heavily in its people and technology. Apply now if you are a strong communicator with a solid background in analytics.

Role & Responsibilities

Construct dashboards to support the business insight team through reporting.
Managing and producing regular reports for internal and external customers
Be responsible for data warehousing development and analysis.
Handle information requests to ensure that the data meet the needs of internal customers.
Ensuring that data items are structured stored and handled to the strict requirements of the company.
Provide support to data analysts.


Experience & Skills Required

A strong foundation in relational databases will allow you to add value quickly.
Strong reporting skills essential.
Knowledge of SAS Enterprise Guide, Python or R will be advantageous.
Ability to communicate clearly to audiences of differing technical knowledge and seniority.
Degree level qualification in the field of statistics, data science and/or business.


If you fit the above job description, please contact Roisin McCarthy on
Show phone number
or email her on RMcCarthy@datatech.org.uk. Please be advised that we can only accept candidates who have the right to work in the UK.

Alternatively, you can refer a friend or colleague by taking part in our fantastic referral schemes! If you have a friend or colleague who would be interested in this role, please refer them to us. For each relevant candidate that you introduce to us (there is no limit) and we place, you will be entitled to our general gift/voucher scheme.

Datatech is one of the UK’s leading recruitment agencies in the field of analytics and host of the critically acclaimed event, Women in Data UK. For more information visit our website: www.datatech.org.uk"
Graduate Murex Analyst Developer,ICBC Standard Bank,"ICBC Standard Bank Plc (ICBCS) is 60% owned by Industrial and Commercial Bank of China and 40% by Standard Bank. ICBCS benefits from a unique Chinese and African parentage and an unrivalled global network and level of expertise.
ICBCS is a leading financial markets and commodities bank, driven to deliver the right outcomes for our stakeholders, clients, counterparties and the markets in which we operate. We deliver products in an environment which considers the appropriate needs of our clients, whilst providing guidance and expertise to ensure our employees understand our business and uphold the highest levels of conduct. We want passionate and talented individuals who are motivated by high growth potential being achieved in doing business the right way.
Headquartered in London, ICBCS also has operations in Dubai, Hong Kong, Shanghai, Singapore, and New York.

Division Summary

Information Technology has a global footprint operating across London, Asia (Shanghai, Singapore, Hong Kong, and Beijing) and New York. IT comprises of 5 core areas namely Global Markets IT (FICE & Commodities/Operations/Market Services technology), Global Production Services, Business Management, Control IT/ Tech Risk IT and Finance and Risk IT.
Job Purpose

This is a junior role within the Global Markets IT team.
The successful candidate(s) will support the end-to-end production environment (Murex and associated technologies), and will work closely with other staff, global stakeholders and local teams to ensure cross-project dependencies, cross-system interfaces, collaboration and knowledge management are managed effectively and proactively.
They will work across their respective application stack ensuring business needs are met in the most cost effective manner. Seeking out continuous improvements and process efficiencies in working with IT areas to deliver/ contribute to outstanding customer service and a 'fit for purpose' business architecture, whilst mitigating any risks and ensuring high standards are upheld.
This opportunity will provide a detailed overview of technology in our Global markets division and an opportunity to quickly learn about the Global Markets sector and its diverse range of banking and trading products.
The role will involve a combination of on-the-job training and formal training. The successful candidate(s) will be sponsored to study towards the CFA level 1 qualification.
The role would suit someone who is:
A self-motivated proactive individual who is able to work in a dynamic and changing environment.
Confident in dealing with people across different functions
A good communicator with both verbal and written skills
Able to navigate through complex and ambiguous information
Proactive in resolving and following up issues
Motivated to work within a technology team and use technology to add value to the bank
Key Responsibilities

Maintaining production stability & availability
You will perform daily work based on allocation, yearly objectives and goals.
You will ensure production break-fix and service improvement requirements take priority over change through effective stakeholder management and expectation setting.
You will ensure that the ICBCS Service Delivery problem, incident & change management processes are understood and followed.
You will actively minimize any IT risks across the application & underlying technology stack.
You will contribute to effective capacity management across all applications and underpinning platform technologies that support your applications.
You will ensure all batch SLA's/ OLA's are appropriate, understood and agreed for the critical path of your batch processes, ensuring that you understand the full business impacts of any failures along that path.
You will contribute to knowledge management across your applications ensuring all architecture diagrams and documents, data flows and integrations, release and deployment guides, administration; disaster recovery documentation, user and/or training manuals are centrally stored and frequently reviewed.
You will ensure all fixes or known errors are maintained in the relevant knowledge or known-error databases.
You will ensure logical access management/security procedures and policies are followed.
You will ensure all BCP/Crisis Management plans are understood.
Analytics, problem solving & reporting
You will contribute to the identification of incident root cause and service improvement with an inquiring and tenacious approach.
You will contribute to proactive trending on a wide and diverse set of data points any potential incident or risk themes.
You will review current & recent problems to ensure the correct level of due diligence and challenge has been performed to mitigate repeat incidents.
You will ensure problem records are kept up to date with clear & concise information explaining what current investigational steps are taking place with clear commitments on delivery.
You will ensure that data quality assurance standards are maintained and improved where possible to ensure meaningful Management Information can be produced for Senior Management.
Performance
You will have a restless curiosity that will lead you to interrogate all technology, processes and data for opportunities to improve stability, customer experience and quality.
You will manage your own workload proactively and understand escalation processes.
Your primary focus will be on driving incident reduction demonstrated through improved production stability.
You will ensure adherence to all group standards / policies and procedures.
Servicing clients & team work
You will be fully supportive to other members or roles within the immediate and wider technology teams.
You will ensure strong peer to peer relationships within technology and the business by being proactive and understanding complexities, processes, challenges and priorities.
Important relationships:
Strong relationships with development teams to ensure early engagement, input, challenge and delivery of all change initiatives.
Maintain relationships with the wider risk and control functions to ensure that risks are understood, documented and mitigated with clear action plans.
Day-to-day relationships with teams from other business units to ensure strong collaboration, awareness, and unification of approach, book of work, challenges, best practice, etc.
Strong operational relationships with Infrastructure platform support to ensure continued stability and availability of production services.
Preferred Qualifications and Experience

Degree qualified
Preferred experience working in a function of an investment bank and understands the need for control in a banking environment
Understanding of Financial Regulatory controls across multiple global jurisdictions.
Evidence of progression and consistency in career to date.
Knowledge, technical skills and expertise
Languages (XML/XSLT, Java, JavaScript, Bash, SQL, Groovy, Python, HTML)
Windows and Unix (Linux, Sun, HP, AIX) platforms.
Databases (Oracle, Sybase, MSSQL, MySQL).
QA duties (usability, performance & automated testing, test scripts, cases and plans)
Personal attributes
You will have a sense of urgency and be resilient, holding yourself and others to account on deliverables.
You will have a high level of integrity & live the Bank's business model based on trust and integrity as perceived by our stakeholders, especially our customers and complies with conduct standards/ expectations.
You will be a strong influencer and be able to collaborate at all levels within both technology and business teams.
You will be a self-starting team player who strives to be proactive rather than reactive; ensuring that their actions are always carefully considered.
You will be able to work under pressure and consistently deliver within tight timescales
You will be a good communicator and be able to present to all levels of the organisation with a focus on stakeholder management and expectation setting.
You will understand the value in communication / transparency and why this is vital for this role within the context of the organisation.
You will encourage the power of working together and appreciate the value in working as a cohesive team.
You will have a Global mind-set working together with all ICBC Standard Bank regions to ensure a consistent infrastructure stack and globally consistent support function.
You will be resilient and have confidence in your ability to achieve ambitious goals and celebrates success; never allowing yourself to become complacent.
You will have an understanding of the value of communication / transparency and why this is vital for this role.
You will have the ability to deal with multiple problems in parallel, proven ability to prioritise coupled with an understanding of how to set and manage expectations.
You will ensure all required training is performed promptly (before deadlines) while ensuring your skills are kept current through continuous learning.
Once trained, out-of-hours cover will be expected and the candidate will join a rota to support the Banks systems during weekdays and weekends.
Identify and resolve application security risks and issue.


The role would suit someone who is:
This is a role that would ideally suit a graduate with a financial, computer science, engineering or maths degree along with up to 2 years' experience in the financial sector.
Good academic background (min 2:1) from a top tier university"
Junior Software Developer/ Engineer,Harrington Starr,"Location
City of London
Sector:
Buy and sell side trading systems
Job type:
Permanent
Salary:
£25000 - £42000 per annum + Bonus + Package
Consultant:
George Bean
Contact email:
George.Bean@HarringtonStarr.com
Job ref:
JNr7762_1593619777
Startdate:
ASAP
Email:
george.bean@harringtonstarr.com
Junior Software Developer/ Engineer - Fin-tech - London
£25,000-£42,000
C# SQL Web technology
Harrington Starr are currently partnering with a major financial trading software company based in the London who are looking to bring on a world class Graduate/ Junior developer. We will be looking for someone who has a passion for coding day & night, someone who loves working on the latest and greatest technology and working with some of the best engineers & developers in the UK.
what we require from you:
Deep knowledge of C#
Deep knowledge of SQL Server
Data Analytics in Excel
Web Applications
ability to pick up new systems from external providers.
Minimum of 2:1 in Computer Science from a redbrick or Russel Group university
Personal projects on Github or similar
Attending tech meet ups
We will be conducting fully remote interviews and onboarding until it is safe to start working back in the office
If you are looking to kick start your career in the world of finance and technology & want to work for one of the leading companies in the space that could inject your career with rocket fuel! Then please send your CV to george.bean@harringtonstarr.com
Junior C# Developer/ Engineer - Fin-tech - London
£25,000-£42,000
C# SQL Web technology"
Graduate Digital Media Analyst,Graduate Recruitment Bureau,"The Company
Based in the heart of London, this dynamic digital agency start-up has been growing at an organic rate. Being analytics led, they love hiring and training numerate graduates and uniquely offer broad development.
The Role
This role incorporates all aspects of online advertising including data handling, analysing data and communicating with clients. You will be entering a start-up company that requires a self-driven graduate who is highly analytical and interested in online media. The successful candidate will be happy working with large sets of data and making decisions based on their analysis. This is an exciting opportunity for someone who wants to accelerate their career and play a major part in a start-up company.
Key responsibilities:
Provide in-depth, insightful analysis on campaign performance for clients.
On-going optimisation and regular reporting on campaigns.
Monitor budgets, return on investment (ROI) and schedules.
Recognising trends of key performance indicators.
Monitor all data points, analyse performance to identify areas of improvement.
Provide reports for managers and clients.
Understand the client's business, industry, competitors, key drivers, environment, etc.
The essential skills for this role are as follows:
Minimum 2.1 or above level in Maths or Statistics.
Strong analytical skills with proven ability to interpret data.
Excellent problem solving skills.
Inquisitive mind.
Strong communication skills and good presentation skills.
Ability to interact with clients.
Able to demonstrate initiative and a proactive approach."
HYLINK UK - Junior Digital Designer,Hylink Group,"Voted the most effective independent advertising agency in the Asia Pacific region with the prestigious Effie Award, Hylink is one of China’s largest, independent full-service digital agencies. Our mission is simple: to creatively bridge the cultural gap in digital marketing between China the UK and the rest of the world. Established during the advent of the Chinese ad industry in the 1990’s, Hylink has grown to 15 offices across China and now a global network in Seoul, LA, New York and London.The Hylink London office helps western brands access China through our digital capabilities including marketing & brand strategy, research, social media, content creation, search, media planning & buying, data analytics and mobile marketing. China’s tech giants of Tencent (owns WeChat), Sina (owns Weibo) and Baidu are key stakeholders in Hylink enabling our clients to leverage this network for effective marketing campaigns.Hylink London is innately digital and natively Chinese. We’re the first Chinese network digital agency to establish in the UK.We are looking for a native Chinese speaking designer with a good understanding of Chinese digital and social media who will contribute across a variety of different content. The ideal candidate should have 2-3 years’ experience in this area.
Responsibilities
Brainstorming, creating and transforming ideas into creative for social skin, blog posts, articles, advertisements, press release and for online communities
Creative development of campaign ideas and working with the account team and strategists to create creative content for campaignsCreative formatting of pitch decks
Assisting in internal marketing and branding collateral
Requirements
High standard of creative output with proven track record
Exceptional skills with Adobe suite of creative products
Competent at artwork layout and design tasks (e.g. producing social media content / banner ads)
Understanding of and interest in current Chinese trends
Attention to detail is a mustHappy to work within a challenging environment on a variety of tasks / projectsGood communication in English
Compensation
Day rate - dependent on experience"
Junior Bioinformatician,LabGenius,"At LabGenius, we’re building a platform to discover revolutionary medicines using machine learning. The work we do will positively impact humanity and fundamentally change scientific discovery forever!
We are an international team who love learning and are curious about the world. We have exciting growth plans for this year and are looking for a skilled Junior Bioinformatician to join us on our mission!
What you’ll do in this role.
You’ll be interacting daily with a variety of disciplines, whilst analysing important NGS data to help drive projects and discussions.
You’ll analyse NGS data generated by our in-house wet lab team, then discuss the results with the wider R&D team to draw conclusions. By collaborating with NGS and Data Science teams, you will develop relevant pipelines to analyse our libraries. Along with our display and protein teams, you’ll plan follow-up experiments when needed.
Requirements
What we’re looking for from you.
You have a background in molecular biology, which helps you understand what goes down in the wet lab and therefore help to plan and design experiments effectively.
You have analysed protein datasets and have a working knowledge of tools such as PyMol.
You have experience with Python and have solid knowledge of applied statistics.
You have knowledge of bioinformatics tools and databases.
Nice-to-have (but not essential):
You've analysed amplicon NGS data. Analysing NGS data will take up a lot of your time so you need to enjoy it!
You've collaborated with wet lab scientists to plan and execute experiments. You’re used to giving feedback when there are issues with the data.
You’re passionate about clearly communicating and visualising your data.
How you enjoy working.
You’re an inclusive team player who enjoys collaborating with people from different backgrounds.
You enjoy multi-disciplinary work and are hungry for knowledge, learning, and growth.
You’ll have the ability to communicate clearly and effectively with specialists from your own and other fields (e.g. protein scientists and data scientists).
You want work to be meaningful and to be part of a business dedicated to having a positive impact on humanity.
Benefits
What you’ll receive from us.
Aside from being part of our brilliant, purpose-driven team, you'll also enjoy:
Flexible working arrangements: whether you’re a night owl or a morning lark, with core hours of 10am-4pm, you can choose a pattern that works for you.
Easy access to on-site gym and climbing wall to break a sweat or indulge your inner monkey.
Monthly 1-on-1 coaching from Sanctus: because we need to look after our minds as well as our bodies.
Self-service study budget via Sunlight plus books, courses, and events; we encourage personal development in any form. Basically, we heart learning.
Weekly team lunches from City Pantry: the perfect time to connect over kebabs, natter over nachos, or cackle over curry.
Access to the Cycle To Work scheme: to make your commute cheaper, healthier, and a whole lot greener!
We believe that diversity makes for innovative, exceptional teams.
We are an equal opportunity employer and do not discriminate based on gender, race, colour, religion or belief, national origin, age, sexual orientation, marital status, disability, or any other protected class.
Please make sure you include a solid cover letter that shows your enthusiasm for this role and for LabGenius' work!"
Graduate Text Mining Analyst - Bioinformatics,IQVIA,"IQVIA™ is the leading human data science company focused on helping healthcare clients find unparalleled insights and better solutions for patients. Formed through the merger of IMS Health and Quintiles, IQVIA offers a broad range of solutions that harness the power of healthcare data, domain expertise, transformative technology, and advanced analytics to drive healthcare forward.
Graduate Text Mining Analyst - Bioinformatics
Linguamatics, an IQVIA company, is looking for a Text Mining Analyst to join our growing customer support operation, covering the US and Europe. This new position is broadly based, with responsibilities ranging from assisting customers in resolution of technical and application issues to producing content for our user community website.
This role is the ideal opportunity to make your mark in a high growth company providing innovative semantic search and text analytics software to the world’s leading life science and healthcare organizations. The successful applicant will be in direct contact with customers from these organizations, to provide support in their use of Linguamatics' products to get valuable information out of unstructured data.
You will be successful in the role if you have:
Knowledge of life science, bioinformatics, and/or clinical data analysis
Confidence doing text and string manipulation, regular expressions and coding in Python
Experience developing ETL data processing pipelines
Understanding of data structures such as XML, JSON, YAML, CSV and TSV
Good working knowledge of Linux operating systems.
An innate curiosity and willingness to learn new concepts
A pro-active, problem-solving attitude and ability to work calmly under pressure
A natural predisposition to help others solve problems
Attention to detail and the drive to get things done
Excellent verbal and written communication skills
Documentation skills (e.g. writing blog posts and technical process documentation)
Responsibilities will include:
Learning how to install, use and automate our products to an expert level
Assisting customers in the development and optimization of text mining queries in Linguamatics' text mining tool, I2E and data ingestion pipelines.
Analyzing and troubleshooting application and technical problems
Development of data processing pipelines in Python using SDKs and RESTful APIs
Running, monitoring and troubleshooting scheduled data processing pipelines
Assisting customers, partners, and Linguamatics staff to get the most out of our software
Working with development teams to report bugs and create bug fixes
Writing technical support resources such as self-help and knowledge base articles
Contributing to future product development, particularly with knowledge learnt from customer interactions
The role of Text Mining Analyst is a challenging and exciting opportunity in a growing, customer-focused UK company with an established presence in the US and Europe. The successful applicant will have the opportunity to work with leading-edge technology, world-leading customers, and great people.
As a Linguamatics, an IQVIA company, employee you’ll receive a competitive salary, an excellent benefits package and opportunities for professional growth. If you think you have the right skills and experience and are ready to make an outstanding contribution to our success, please send your resume and a covering letter.
Join Us
Making a positive impact on human health takes insight, curiosity, and intellectual courage. It takes brave minds, pushing the boundaries to transform healthcare. Regardless of your role, you will have the opportunity to play an important part in helping our clients drive healthcare forward and ultimately improve outcomes for patients.
Forge a career with greater purpose, make an impact, and never stop learning."
Graduate Consulting Analyst,Graduate Recruitment Bureau,"This innovative and exciting economics consultancy specialise in competition, regulation and strategy.
They are seeking ambitious and driven graduates with excellent analytical skills and a keen interest in microeconomics to join them as consultants in the autumn of 2020.
This exciting opportunity will involve working closely with the team to deliver outstanding micro-economic, statistical, and financial analyses for their clients as well as:
Supporting on key projects and priority tasks
Desk based qualitative research
Econometric analysis
Client interaction
The ideal candidate will have a keen interest in microeconomics and module experience in industrial organisation would be highly desirable.
Essential Skills:
A first or 2:1 degree (or equivalent) in economics from a top university (postgraduate degree is preferable)
Excellent communication skills
Keen interest in exposure to microeconomics
Strong commercial awareness
Lots of ambition and drive"
Junior Counterparty Risk Quantitative Modelling Specialist,UBS,"Your role

Would you like to become an expert in counterparty risk management? Are you an innovative thinker who likes to challenge the status quo?

We’re looking for someone like that to:
document credit risk exposure models used for risk management, setting capital requirements, stress testing and expected loss calculations
develop and maintain the models
analyze and document model performance and confirmation tests
make sure regulatory requirements and requests are dealt with in a disciplined, timely and efficient manner
stay up to date on regulatory changes and trends, with particular focus on stress testing
check that material issues are escalated to the relevant control functions and that reputation concerns are escalated to senior management
Your team

You’ll be working in the Exposure Risk Measurement team within the Risk Methodology department in London.

We develop and maintain the credit exposure measurement capabilities of the Investment Banking division within the UBS Group. The quantitative methods we use are closely related to sophisticated derivative pricing models.

You will have the opportunity to coordinate and become the main global contact for the improvement of methodologies, processes and parameterization of our credit exposure measures for the banking and trading book (covering credit facilities, derivatives and securities financing transactions). As a client of the Front Office exposure calculation engines, you will also be responsible for ensuring the Risk Control requirements for capturing risk are delivered correctly. Last but not least, as owners of the Risk Exposure models, we also need to ensure the calculations meet the required regulatory standards and internal governance standards.

Your expertise

a university degree (Msc or PhD) in finance, mathematics, science or in a numerical discipline
prior working experience (1-2 years) in the financial services industry, including exposure to derivative pricing models (preferably across a range of asset classes)
experience in stress testing framework (e.g. CCAR)
strong analytical skills and the ability to apply techniques from numerical analysis, statistics and financial mathematics to solve practical problems
working experience with high-level programming language (C#,C++, Python), and knowledge of statistical modeling software (e.g. Rstudio, SAS, SQL) is desirable
pro-active in taking new initiatives and carrying them through completion
a great communicator (and you know how to handle challenging situations)
team-orientated, while able to complete tasks independently
able to explain technical topics clearly and intuitively to a non-technical audience
fluent in English, both in oral and written form
LI-GB
EFC-UBS
Your colleagues

About us

Expert advice. Wealth management. Investment banking. Asset management. Retail banking in Switzerland. And all the support functions. That's what we do. And we do it for private and institutional clients as well as corporations around the world.

We are about 60,000 employees in all major financial centers, in more than 50 countries. Do you want to be one of us?

Join us

We're a truly global, collaborative and friendly group of people. Having a diverse, inclusive and respectful workplace is important to us. And we support your career development, internal mobility and work-life balance. If this sounds interesting, apply now.

Disclaimer / Policy Statements

UBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce.

Apply now
Save"
Junior BI Analyst,Photobox Group,"Brand - Photobox
Role - Junior BI Analyst
Contract - Permanent
Location - Willen Field Road, NW10 7AQ

Work with us
At Photobox group, we’re here to help turn photos - from the everyday quick snap to the precious, once-in-a-lifetime event - into the most thoughtful gifts.
We need people who thrive on delivering amazing customer experiences, never standing still and constantly challenging the status quo. We’re always looking for new and better ways to consistently deliver results and delight customers.
We’re a place for self-starters and free thinkers. We work nimbly and react quickly to changing circumstances. We believe in working together to solve problems, learn new things and share knowledge.
We’re at an exciting time in our evolution. We’re growing up but not growing old. We want people who can take us to the next level. People who have been there and done that, and now want to turn that experience into something different and exciting. In return we’ll invest all we can in helping you thrive in our family of brands.

What You’ll Be Doing
Working alongside the production team that puts data at the heart of their decision making. The focus of the role is to provide regular insights into the business performance through data-driven analysis and reporting of operational KPI’s.
This role requires using data manipulation and analysis, to inform effective decision-making for improvements and drive actions to increase efficiency within processes and reduce waste. This level of BI will help tie into the continuous improvement efforts to enhance quality, productivity, reduction of cost, and meet and exceed customer expectations.
Working closely with cross-functional teams across the business, holding regular meetings to present findings and trends on current business performance and recommending areas for improvements. Using QlikView to retrieve data, analysing in Excel and presenting the findings, SQL will be required to retrieve further data to support business needs.
Key Responsibilities:
Responsible for generating user-friendly reports for PhotoBox Group factory at London
Enhance the reporting structure by making it more meaningful, visual, enabling self-serve analysis and providing actionable insight
Publish reports and dashboards in a timely manner to all levels of the organisation
Support the Production teams by producing Daily, Weekly, Monthly reports that help the Management team work on the correct priorities
Utilise the results of the analysis and reports to make formal recommendations across departments; Production, Supply Chain, Finance and IT teams
Be able to clearly present the results of the detailed analysis to various audiences
Requirements
About You
Highly analytical with some understanding of manufacturing and excellent attention to detail
A go-getter who can work with the deadlines with little supervision
Strong coordination & communication skills
Ability to learn quickly and adapt to a fast-paced production environment
Goal oriented, data-driven, with a strong sense of urgency
What you will bring
Advanced Excel (Index, Match, VBA, complex formulas)
Advanced database interrogation & programming skills (relational database, advance select queries, indexes and constraints)
Advanced working knowledge in SQL
R, Python, Minitab, SPSS or similar statistical tools would be advantageous
Experience of Data Analysis using multiple tools
Knowledge of QlikView, Tableau, Looker, or similar BI tools
Previously worked with large datasets
Continuously evaluate and improve current reporting processes
Dealing with ad-hoc data requests to support projects and PhotoBox Group reporting teams
Able to work on several projects at the same time and prioritise effectively
Good written and verbal communication skills
Create Weekly display boards presenting data to all employees
Good business acumen (preferable experience in data-rich analysis-driven organisation)
Able to build strong working relationships with peers and stakeholders
Creative, proactive and eager to learn
Benefits
A taste of what to expect as part of the team
You will be based in our factory in Willen Field Road, West London with access to private car park.
Regular socials, engagement activities, drinks, treats and plenty more – and you can be as involved in as little or as much as you’d like
We’re open & honest, actively listening to employee feedback to help us in our goal to become an Awesome place to work
Together we have shedloads of ambition and actively support each other to hit our goals and drive the business forward
All sorts of Learning & Development support, including a dedicated budget per team.
25 day Annual leave (excluding Bank Holidays)
Private Medical Insurance
Private Dental plan
Contributory pension scheme
Family Care
Life Assurance that pays out x4 salary
Eye Care Vouchers
Interest free travel loan
Cycle2Work scheme
Employee Assistant Program
Generous credit to spend on our products (varies per brand)
Referral scheme
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Junior Performance & Quantitative Analyst,Mason Blake,"Our client is a boutique investment management firm. Due to continued company growth, they are now looking to recruit a Junior Performance & Quantitative Analyst to join their high-performing team.
Working with experienced Fund Managers across all asset classes, the Junior Performance & Quantitative Analyst will take responsibility for the following duties:
Analysing research, trading and portfolio data to identify key drivers of investment performance
Applying knowledge of performance attribution methodology and an understanding of the investment management process to conduct investigations
Developing quantitative approaches to facilitate in-depth performance analysis
Identifying behavioural biases in investment decision making through quantitative data development
The Junior Performance & Quantitative Analyst will meet the following skill set:
1-2 years’ experience in an analytical role within an investment management house is essential
Knowledge of performance and performance systems
Strong numerical, problem solving and analytical skills
Experienced in VBA, Python or SQL and/or other coding languages and familiar with quantitative data
Strong mathematical or statistical academic background, e.g. an undergraduate degree in Maths
Holds or is working towards CFA, CIPM or IMC
This is a rare and exciting opportunity for junior candidates with knowledge of a performance function looking to work closely alongside Fund Managers. The role gives exposure to investment decisions, investment processes, and change management.
If you believe your background meets the criteria, please apply with a copy of your CV.
Note, due to current market conditions and the volume of CVs we are receiving at the moment, we are only able to respond to successful candidates.
“Mason Blake acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. Mason Blake is an equal opportunities employer and welcomes applications regardless of sex, marital status, ethnic origin, sexual orientation, religious belief or age.”"
Graduate Marketing Analyst,Inspiring Interns,"Information on the company
This CRM and Customer Loyalty consultancy offers a full range of services from programme and communication strategy right through to end fulfilment (campaign selections & creative delivery). These guys are marketers who understand data and how to get value from it. They have a long standing technical partnership which allows them to build and host Single Customer View databases and a whole host of customer facing tools and interfaces best demonstrated through their work with IKEA, which now extends across 11 countries. Their client base is varied and they work across retail, financial services, travel and entertainment.
At our heart they are a combination of marketers and analysts always seeking to find clients more and more value from their customer relationships. They’re amongst some of the most experienced Loyalty and CRM practitioners in the industry, with a wealth of both client and agency side experience.

Overview of the role:
This exciting agency are looking for an Analyst to join their dynamic team working at a very exciting time within the business and to support in developing the analytics proposition for the Agency.

Key responsibilities of the role:
You’ll be working within the analytics department alongside experienced data analysts for a range of UK based and international clients.
You will be responsible for creating customer campaigns and campaign insights, be involved in building customer segmentations, LTV modelling and applying statistical techniques such as propensity modelling.
To present, describe and explain analysis in a usable, insightful format that is readily understandable to non-technical, non-statistical colleagues and clients
Help build, implement and maintain regular campaigns for clients
Be able to evaluate campaign performance and make recommendations
Provide clients with insightful, actionable recommendations based on a sound understanding of the facts plus experience and opinion
Client briefs and determine the most appropriate solution and approach
Innovative analytic techniques that will add value to the client relationships
Alongside the senior analysts to build a variety of different segmentations depending on the client’s needs
Build logistic regression or CHAID propensity models for a variety of applications
manipulate big transactional data sets via SQL to derive insight.
Key requirements of the role:
Degree in ideally Mathematics or Computer Science
Innovative at problem solving
Self-driven individual; wanting to learn new techniques and skills and drive innovation
Great communicator who can work with clients and present analysis
Knowledge in statistical modelling techniques.
To code in R, Python.
SQL coding"
Infrastructure Analyst - Graduate Scheme,Jarmany,"As an Infrastructure Analyst for Jarmany, you’ll be working on major projects for globally recognised organisations. Working with cutting-edge technologies, you’ll also develop the skills required to help manage Jarmany’s internal infrastructure, while receiving continuous support and training from a Senior Analyst and support teams
Data being our primary currency, we place huge emphasis on the collection and structuring of our information and utilise the full capabilities of Microsoft SQL Server to assist with the ETL process. You’ll be responsible for managing these systems and helping to implement best practice throughout the organisation.
As part of this role you will be enrolled in our Graduate Scheme which will support you through the first 18 months of your time at Jarmany. The scheme will provide you with a structured program to guide your learning and provide you with regular reviews.
At Jarmany, things are a little different because we’re an innovative, agile company where your ideas and insights are welcomed. You’ll get the opportunity to work with leading companies in positions of responsibility. You’ll also learn what it is like to work in an entrepreneurial environment and become part of our collaborative community.
Salary
£22k rising to £30k after completion of 18 month graduate scheme + benefits (pension, healthcare, gym).
Skills developed on the job
Commercial experience of working with SQL Server (scripting & database administration)
Experience in troubleshooting and understanding existing database systems, performance tuning and optimisation
Understanding of ETL, stored procedures, functions and triggers
Designing/implementing data cubes using SSAS
Exposure to Microsoft Azure cloud administration
Web & application development using C#, ASP.NET
Microsoft Power BI, Power Pivot, Power Query, Power View
Front-end data visualisation development using tools such as Excel, Qlik Sense, Tableau etc.
Ability to perform statistical analysis in R & Python
You
Strong academic success
Excellent communication (verbal and written)
Commercial awareness
Independent, self-motivated and able to show initiative
Great with technology (MS Office proficiency required)
Results-driven and able to work well in a team
Qualification and experience
Minimum 2:1 degree in Computer Science / Software Engineering
Commercial/Internship experience preferred but not essential
A-levels or equivalent to more than 300 UCAS / 120 New UCAS points
How to apply
Please send a CV and covering letter to careers@jarmany.com
Applicants must have the right to live and work in the UK
Please note that due to the volume of applications only successful candidates will be contacted. Successful candidates will be invited to a graduate assessment day"
