Title,Company,Description
Bioinformatics Machine Learning Engineer,Cubiq Recruitment,"Description
Bioinformatics Machine Learning Engineer – Central London - £60,000 + Benefits
We are working with a leading start-up that is quickly becoming a well-known global name. Working in collaboration with groundbreaking research facilities, our client develops software solutions that solve problems across various industries using advanced machine learning, deep learning and genomic data.

This role would be entering their growing London site and will focus on their current project working with a world-leading name in the pharmaceutical industry.

Responsibilities:
Development of bioinformatics tools and pipelines for data analysis
Data analysis of genomic data
Requirements:
Proficient in Python and R programming
Degree educated in a relevant field or area
Experience within bioinformatics or analysis of genomic data
We are an equal opportunity employer and value diversity. We do not discriminate on the basis of race, religion, colour, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Research Engineer in Reinforcement Learning,InstaDeep,"*** Essential to apply for the role beside your CV: one page Cover Letter with a link to your personal code sharing repository and/or any relevant material related to your research/programming skills***

ABOUT INSTADEEP

InstaDeep is looking for a new Research Engineer in Reinforcement Learning to join our expanding team in London on a permanent contract.

InstaDeep Ltd develops cutting-edge artificial intelligence solutions for major global and local clients in Europe and Africa. We focus on developing enterprise software solutions that solve existing problems across a range of industries using advanced machine learning, deep learning, and deep reinforcement learning.

Our expertise spans across research, development, visualization, and design, allowing the whole end-to-end solution to be developed in-house across our teams in London, Paris, Lagos, Nairobi, and Tunis.

Our proactive approach to research, combined with a broad spectrum of clients, ensures a challenging and motivating environment to work and thrive in. In our mission to stay ahead of the curve, we are proud to partner with organizations such as Google DeepMind, Nvidia and Intel, and world-class universities such as Oxford.

JOB DESCRIPTION

At InstaDeep, the focus of a Research Engineer (RE) is on implementing the most innovative AI or cognitive computing technologies in order to solve identified business problems, and helping in the execution of technologies for commercial deployment. The RE’s goal is to develop and implement state-of-the-art algorithms while building simple and sustainable software solutions. Among the tasks they are responsible for: working on novel research ideas, developing prototype applications, providing software design, implementing software libraries.
In this role, at InstaDeep you will report to the Head of Engineering/Machine Learning. This role requires frequent travelling abroad.

ROLE RESPONSIBILITIES/ACCOUNTABILITIES

Develop novel algorithms and research ideas in fields such as reinforcement learning and operational research with machine learning.
Collaborate with the Engineering team to design and run experiments, including designing and evaluating new algorithms as well as implementing known algorithms.
Design and implement algorithms to best leverage modern hardware and distributed computing systems (CPUs, GPUs, TPUs, Cloud, etc.).
Report and present experimental results and research findings clearly and efficiently, both internally and externally, orally and in writing in english.
Suggest and engage in team collaborations to meet the Research Department’s goals.
Bridge the gap between research and products by integrating new fundamental research into applied projects.
Upon request, collaborate with the business development team in their pre-sales activities, including but not limited to presenting the company to new prospective clients, and representing InstaDeep in conferences/events.

Person Specification

REQUIREMENTS:

Willing and available to travel abroad frequently, 80% expected to be spent in Berlin for the first year of the contract.
M.S./Ph.D. degree in Computer Science, Operational Research, Reinforcement learning or related field.
Experience in developing and debugging in C/C++ and/or Python or similar languages.
Experience in performing innovative research in applied machine learning and artificial intelligence.
Experience using deep learning frameworks such as PyTorch, Tensorflow and/or Keras.
Experience with storage systems, distributed systems, HPC, compilers, and/or CUDA programming.
Research and software engineer experience demonstrated via an internship, contributions to open source, work experience, or coding competitions.
Work permit for Europe.

Benefits

Competitive salary.
Working in small, diverse teams where you can make an impact.
Varied challenges across industries.
Cooperation across European and African offices.
Annual offsite events.
Flexible working hours."
Software Engineer - Machine Learning,Tractable,"Who are we?
Our AI assesses damage and estimates repair costs in real time. This means claims can be settled quicker and livelihoods restored. We're applying our AI today to tangible problems that affect many thousands of people across the world, and making a difference. Our technology is patented and trained on one of the largest datasets in the industry. On top of that, we've got a best in class working culture focused around autonomy, ownership, flexible working and more. In fact, why not check out our reviews on Glassdoor.

The project you will be working on:
This particular team aims to deliver more than human-level performance, real-time, and cost-effective claim assessments. This includes complex visual tasks to assess damage of a vehicle to simple, yet effective rule-based systems to extract insight from the claim data. Additionally, we enable huge financial value for our customers by finding leakage or fraud in an estimate. We achieve this goal by creating new AI intellectual properties packaged in reliable, easy-to-use interfaces.
We collaborate closely with product managers, software engineers, applied researchers and data scientists with different degrees of software engineering and machine learning experience. We believe in the principle of ""You build it you run it"". We do not hand off our code to someone else to deploy/operate, and we make the best of feedback and experiences brought in by everyone and we look forward to hearing about what you can bring!
What you will be doing...
Working with data scientists in the life-cycle of Machine Learning / rule-based models, from ideation & prototyping to productionisation & monitoring
Extending platform capabilities to allow efficient and flexible deployment of various kinds of models
Building toolings to collect labels / data for analysis to enable efficient on-boarding of new customers
Solving scalability problems as we scale up in production volumes
Adopting open-source technologies to best leverage our in-house resources
Promoting engineering best practices throughout the team
Suggesting, collecting and synthesising requirements and create effective feature roadmap with Product Manager
What we're looking for…
A strong and experienced software engineer with a focus on the backend (ideally you already have some experience with Machine Learning). You enjoy solving problems by pairing Software Engineering and Machine Learning techniques. A few things we are particularly interested in seeing from you:
Great communication skills and a collaborative mindset
Strong programming experience, from self-contained algorithms to complex object modelling design
Able to design good system architecture and compare trade-offs (distributed system experience a plus)
Ability to drive best practices and an advocate of CICD
(Strong Plus) Worked with Python in a professional environment
(Strong Plus) Experience running and supporting applications in production environment
(Bonus) Experience working with GPUs / tensorflow / ML projects
(Bonus) Front-end experience - able to hack together that odd UI tool when needed
(Bonus) Have a good sense of maths/stats (at least not scared of it!)
Our Tech Stack
We rely heavily on the following tools and technologies below – but you don't need to have prior experience in all of them. We're just keen to know that you're willing to break things, fix things, learn fast and carry on creating!
Python/Tensorflow for running ML models; we also use Typescript/Node.js to manage asynchronous and non-compute intensive tasks
PostgreSQL for persistent data storage
Kafka for our asynchronous message queue
DCOS and Docker to schedule and run our services (soon Kubernetes)
Jenkins to run our testing and deployment pipelines
AWS for our infrastructure
React / GraphQL for our tooling suite
Company benefits:
Competitive salary & 6 month salary reviews
Equity
Pension scheme
Flexible Working
Learning and Development budget
Competitive maternity + paternity leave
Daily snacks & soft drinks
Regular company events such as Games Nights, Movie Nights, Lunch & Learns, Monthly Brunch and more"
Data Scientist - Machine Learning,Metrica Recruitment,"The Company

A leading ecommerce retailer, who have achieved continuous recognition since being established 5 years ago, they hold analytics at the forefront of driving the business forward. Their unprecedented growth means it would be the perfect time to join this innovative company as this exciting opportunity could propel your career to the next level.

The Role

As a Data Scientist you will be using advanced machine learning and optimisation techniques to build tools that will lead to effective business improvements. Your work will range from optimising the warehouse to algorithmically designing recipe menus based on customers' taste.

About You

An experienced data scientist with the ability to interpret large data sets to generate actionable insight
An excellent communicator who is able to explain complex models to stakeholders

Requirements

Experience with machine learning techniques
Strong coding skills; ability to develop algorithms, build models as well as productionise
Commercial data science experience

Job Owner: d.prosser"
Machine Learning Engineer,GCS Recruitment Specialists Ltd,"We are looking for an experienced ML Engineer, or researchers to design and implement deep learning models optimized for real-time deployment.
Responsibilities:
Design, build and maintain large-scale production machine learning pipelines.
Porting algorithms from prototype to production - including training on large scale datasets and build the service to a production-scale.
Develop tools for profiling, analyzing, and improving both training and inference performance
Work with the development team to integrate production-ready machine learning pipelines with rest of the system.
Requirements:
Extensive experience with deep learning frameworks Tensorflow, Caffe, PyTorch, Theano, etc
Experience in Python, C++ or Rust
Understanding of basic ML models (SVM, regression, random forests)
Advantageous:
OpenCV / DLib
Experience with re-implementing state-of-the-art models
Publications at top-venues
GCS Computer Recruitment Services is acting as an Employment Agency in relation to this vacancy."
Machine Learning Research Scientist,nPlan,"We are looking for a Machine Learning Research Scientist to join our team in London. We are all about making construction more predictable via a comprehensive understanding of plan outcomes, and a crucial part of that is being able to deliver deep insights for very large construction schedules. We're working with some of the largest infrastructure projects in the world, which means an opportunity to have true impact on the world around us.
You'll be solving some meaningful and interesting problems, with a strong technical team:
Design and build new ML models based on our existing data
Research novel methods to improve our current solution
Look for solutions to new problems in our domain
Be a part of our research community and participate in our weekly ""paper club"" public event
Create your own tools to automate processes
Participate in setting the direction of the company
We need you to have:
A PhD in Machine Learning, Deep Learning, Statistics, Mathematics, Physics or Computer Science, or equivalent research experience.
Demonstrated track record of publications in Machine Learning, Statistics, Physics, Mathematics or a related field.
Knowledge of at least one deep learning framework (such as Tensorflow, Theano, Caffe, Torch, PyTorch)
Familiar working with Git in teams
Please mention the word 'crane' in your application
(bonus) contributions to relevant open source projects
(bonus) proven research in embedding strategies
The typical nPlanauts are:
generally curious about the world
serious, without taking themselves too seriously
able to define their own work
proactive about improving the world around them
open-minded about new technical ideas
willing to change their mind on the basis of the evidence
What working at nPlan will be like:
There is plenty of opportunity for a high degree of ownership over different areas of the company, and you will be directly exposed to all areas of the business.
Your voice will always be heard. What you do or say counts, not who you are or where you're from.
We consider engineering quality of paramount value and will always strive for the best solution to a problem.
We are a cross-disciplinary team, and come from all sorts of backgrounds and countries.
We are committed to addressing the diversity problem in the tech industry, and that starts with making sure we have a team where everyone feels at home and can contribute as a peer.
Everyone in the company has the same opportunity. Your success will only ever depend on your contribution to the company, and how well the company is doing.
Having time to yourself and a private life is important. We offer a very flexible work environment and a generous holiday policy."
Software Engineer (Machine Learning/AI),GCS Recruitment Specialists Ltd,"Software Engineer (AI/Machine Learning)
Working for an Leading AI company based near Mayfair (Central/West London).
The business are leading the way in introducing AI / Machine learning technologies into the world of Asset Management. They've raised over 50 million in investments, most recently being backed by the leading fund manager in the world.
The current team stands at around 90 individuals, with an expected headcount c200 by the end of 2020.
Most of the team have their PhD's within AI/ Machine learning, however are all very grounded.
Requirements:
Ability to write clean, reusable, scalable code in a variety of languages (e.g. Python, Golang, Node.js, Typescript, Scala, R,GO)
Choosing the best tools for the job, rather than picking up SDKs that you're familiar with
An genuine interest in Machine Learning / Data Science / AI
Nice to have: GCP/ AWS/ Docker/ Kubernetes/ Terraform
Masters or PhD is massive plus (or a BSc in AI/ Machine learning/ Modern Science)
Some of the tasks you might cover in your first few months could include, building ETL data pipelines, API development etc.
Salary: Depending on experience. Could range from Associate to Director level
Package includes a Bonus, Equity shares within the business and a guaranteed 10% salary increase per anum.
They will interview via Zoom with an immediate start- you will work remotly for the time being.
If you would like to hear more about this special opportunity then please get in touch.
Email: Jamie.Sharpstone@gcsrecruitment.com
DD:
Show phone number
GCS Computer Recruitment Services is acting as an Employment Agency in relation to this vacancy."
Machine Learning Engineer (Solutions),Seldon,"Following a year of rapid growth in our open-source ML projects and winning top tier customers across sectors to support strategic AI platform initiatives, Seldon is expanding rapidly! We are looking for a Machine Learning Engineer to join our Solutions function and help us build the future of production machine learning.

About Seldon

Seldon is a London based scale-up that builds open source and enterprise machine learning frameworks that power massive scale deployments of production AI systems. Our open source frameworks benefits from over 200,000 installations, and power our enterprise product Seldon Deploy, which is currently being used by some of the leading global organisations across industries such as automotive, pharma, finance, etc.

About the role

Your role at Seldon will primarily involve:
Building and extending production machine learning systems at scale based on our open source and enterprise products
Contributing to our open source projects to extend their functionality
Architecting solutions for critical industry machine learning systems
Identifying & documenting best practices for ML Engineering
Optimising the performance of machine learning systems
Designing and delivering high impact solutions with top tier organisations
Contributing to global technology conferences
Growing within a scaling startup crafting a role of your own
Required skills:
A degree or higher level academic background in a scientific or engineering subject.
Strong computer science foundations.
Strong System architecture knowledge/experience.
Familiarity with linux based development.
Experience architecting/applying technology to solve real world challenges.
Experience delivering production-level client-facing projects.
Nice-to-have:
Experience with Kubernetes and the ecosystem of Cloud Native tools.
Experience using machine learning tools in production.
Benefits:
Share options to align you with the long-term success of the company.
Exciting phase of fast-paced start-up challenges with an ambitious team and unlimited potential for professional growth.
Access to discounted lunches, gyms, shopping and cinema tickets.
Healthcare benefits.
Tier 2 visa support.
Flexible work-from-home policy.
Cycle To Work Scheme.
About our tech stack

Some of our high profile technical projects:
We are core authors and maintainers of Seldon Core
[https://docs.seldon.io/projects/seldon-core/en/latest/workflow/README.html], the most popular Open Source model serving solution in the Cloud Native (Kubernetes) ecosystem
We built and maintain the black box model explainability tool Alibi
[https://docs.seldon.io/projects/alibi/en/v0.2.2/]
We are co-founders of the KFServing
[https://docs.seldon.io/projects/alibi/en/v0.2.2/]project, and collaborate with Microsoft, Google, IBM, etc on extending the project
We are core contributors of the Kubeflow project
[https://github.com/kubeflow/kubeflow/]and meet on several workstreams with Google, Microsoft, RedHat, etc on a weekly basis
We are part of the SIG-MLOps Kubernetes
[https://lists.cd.foundation/g/sig-mlops/] open source working group, where we contribute through examples and prototypes around ML serving
We run the largest Tensorflow meetup
[https://www.meetup.com/TensorFlow-London/] in London
And much more
Some of the technologies we use in our day-to-day:
Go is our primary language for all-things backend infrastructure including our
Kubernetes Operator, and our new GoLang Microservice Orchestrator
[https://github.com/SeldonIO/seldon-core/pull/1016])
Python is our primary language for machine learning, and powers our most popular
Seldon Core Microservices wrapper
[https://github.com/SeldonIO/seldon-core/tree/master/python], as well as our
Explainability Toolbox Alibi
[https://github.com/SeldonIO/seldon-core/tree/master/python]
We leverage the Elastic Stack to provide full data provenance on inputs and
outputs
[https://docs.seldon.io/projects/seldon-core/en/latest/analytics/logging.html]for thousands of models in production clusters
Metrics from our models collected using Prometheus, with custom Grafana integrations for
visualisation and monitoring
[https://docs.seldon.io/projects/seldon-core/en/latest/analytics/analytics.html]
Our primary service mesh backend leverages the Envoy Proxy
[https://www.envoyproxy.io/], fully integrated with Istio
[https://www.envoyproxy.io/], but also with an option for Ambassador
[https://docs.seldon.io/projects/seldon-core/en/latest/ingress/ambassador.html]
We leverage gRPC protobufs to standardise our schemas and reach unprecedented
processing speeds through complex inference graphs
[https://www.intel.ai/inference-performance-boost-with-seldon-on-intel-xeon-scalable-processors/]
We use React.js [https://www.seldon.io/tech/products/deploy/] for our all our enterprise user products and interfaces
Kubernetes [http://kubernetes.io/] and Docker [https://www.docker.com/] to schedule and run all of our core cloud native technology stack
Logistics

Our interview process is normally a phone interview, a coding task, and 2-3 hours of onsite interviews. We promise not to ask you any brain teasers or trick questions. We might design a system together on a whiteboard, the same way we often work together, but we won’t make you write code on one. Our recruitment process has an average length of 3 weeks."
Machine Learning Engineer,Venturi,"Machine Learning Engineer (Data engineering/ Data Science)
ML/ Data engineer/ Scientist is required for an innovative and well-funded start-up company based in a central London location. This is a diverse opportunity for a data scientist with machine learning and data engineering experience to join a company that changes the way we think about data, and what we can do with it!
You will be using your engineering skills to build data pipelines and design algorithms to manage huge amounts of data.
What’s in it for you as the ML Engineer / Data Scientist:
The ML Engineer / Data Scientist will have a competitive salary of up to £55,000
Equity shares in the business
Being part of an award winning, tech driven company
Being part of a tech driven and dynamic team
Working with a modern tech stack
New stylish office location
Flexible working hours
Key Skills and Responsibility of the ML Engineer/ Data Scientist:
Strong knowledge of algorithms and building data pipelines
Experience with classic Machine Learning technologies
Excellent knowledge of Python
Great skills with pandas, numpy, scipy and sklearn
2 years commercial experience
BSc or higher in a STEM subject

Nice to have but not essential
Experience using R, Deep learning, NPL
As you can see this is a well-rounded and diverse opportunity to improve skills in all areas and join an innovative organisation in the machine learning industry as a Machine Learning Engineer.
To apply for this position please send a recent CV to: georgia.bright@venturi-group.com
Keywords – Big Data Engineer, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML, Big Data Engineer, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML, Big Data Engineer, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML, Big Data Engineer, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML, Big Data Engineer, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML.
Venturi (TVGL Inc.) is an equal opportunity employer and does not discriminate on the basis of age, colour, sex (including pregnancy), gender, gender identity, genetic information, marital status, military/veteran status, national origin, ancestry, race, creed, religion, sexual orientation, transgender status, non-disqualifying physical or mental disability, domestic violence victim status, criminal or arrest record, unemployment status, or any other basis protected by applicable law."
Deep Learning - Dialogue Systems,Harnham,"Deep Learning Engineer - Dialogue Systems
£80,000 - £85,000 + Bonus + shares
London
THE ROLE
Harnham are currently working exclusively with an award-winning AI start-up who are currently earning a lot of recognition for their work.
They have a number of patents in their name, as well as an impressive publications list, not to mention some very healthy investment.
Utilising Deep Learning and NLP technology, this start-up has a growing client base and they are now building commercial AI products from their R&D background.
You will join as a Deep Learning Engineer with the sole aim of using cutting-edge and pioneering techniques to help companies to better improve their interaction with users and customers alike.
Your work will focus primarily on dialogue systems and chatbots!
SKILLS AND EXPERTISE
You will:
Lead projects to maintain state-of-the-art research into machine learning, deep learning and NLP
Build revenue generating products for clients
Collaborate closely with Researchers, Engineers and Developers
Join a company with an impressive list of technical advisors from some of the worlds top tech companies and academic institutions
HOW TO APPLY
To be considered for this exciting opportunity, please submit your details using the Apply button on this page. Or for more information regarding other roles please contact Nick Mandella at Harnham.
SALARY
You can earn up to £85,000 + Options."
Research Scientist in Reinforcement Learning,InstaDeep,"About InstaDeep

InstaDeep Ltd is a leading company that develops cutting-edge artificial intelligence products and solutions for major global and local clients in Europe, the US, Africa, and the Middle East. We focus on developing enterprise decision making systems that solve existing problems across a range of industries using advanced machine learning, reinforcement learning, and deep learning. Our expertise spans across research, product and solution development, allowing the whole end-to-end solution to be developed in-house across our teams in London, Paris, Lagos, Cape Town, Dubai, and Tunis.

Our proactive approach to research, combined with a broad spectrum of high-quality clients, ensures a challenging and exciting environment to work and thrive in. In our mission to stay ahead of the curve, we are proud to partner with firms such as Google DeepMind, Nvidia and Intel, and world-class universities such as Oxford, University of Michigan and French Universities.

Our research team publishes advanced research on reinforcement learning in top AI conferences such as NeurIPS and collaborates with world leading researchers and companies.

JOB DESCRIPTION

InstaDeep is seeking a Research Scientist in Reinforcement Learning to join our Research Team in London. Research Scientists at InstaDeep lead our efforts in developing novel algorithmic architectures alongside our Research Engineers, to produce research that aims to be published in world-leading AI conferences and feed our AI-based solutions and products. Our approach encourages collaboration across all groups within the company, leading to ambitious breakthroughs at the forefront of AI research.

Individuals in this role are expected to be recognized experts in identified research areas such as artificial intelligence, machine learning, computational statistics, and applied mathematics, particularly in areas such as reinforcement learning, deep learning, computer perception, and natural language processing/understanding.

ROLE RESPONSIBILITIES/ACCOUNTABILITIES

Develop novel algorithms and research ideas in fields of machine learning, deep learning and reinforcement learning.
Contribute to team research and publications.
Suggest and engage in team collaborations to meet Research Dept. goals.
Bridge the gap between the research and engineering teams by contributing research that can be applied to InstaDeep’s products and solutions.
Report and present experimental results and research findings, both internally and externally, verbally and in writing.
Upon request, collaborate with other groups’ activities, including but not limited to presenting the company to new prospective clients, participating in calls and meetings, and representing Instadeep in conferences/events.

Person Specification

REQUIREMENTS:

Ph.D./Postgraduate degree in Computer Science or a related scientific field.
Experience leading a team in solving analytical problems using quantitative approaches.
Experience using deep learning frameworks such as Tensorflow, Pytorch, and/or Jax.
Proven ability to contribute to research communities and/or efforts, including publishing scientific papers at conferences (JMLR, ICLR, NeurIPS, ICML, GECCO, etc.).

Benefits

Competitive salary.
Working in small, diverse teams where you can make an impact.
Varied challenges across industries."
Data Science - Deep Learning Research,causaLens,"Summary
We are looking for a motivated and high-achieving Data Science - Deep Learning Research based in London to join the team working on our exciting machine learning product. This is a full-time placement with significant opportunities for personal development.
We offer an intellectually stimulating environment, work within an interdisciplinary team and an inclusive culture. We are a high-calibre, mission-driven team building a technology that improves our world.
The Company
causaLens is pioneering a completely new approach to time-series prediction. Its Enterprise Platform is used to transform and optimise businesses that need accurate and robust predictions – including significant businesses in finance, IoT, energy and telecoms. Almost all current machine learning approaches, including AutoML solutions, severely overfit on time-series problems and therefore fail to unlock the true potential of AI for the enterprise. causaLens was founded with the mission to devise Causal AI, which does not overfit, and so provides far more reliable and accurate predictions. The platform also includes capabilities such as autonomous data cleaning and searching, autonomous model discovery and end-to-end streaming productisation.
causaLens is on a mission to build truly intelligent machines that go beyond current machine learning approaches - a curve-fitting exercise. Devising Causal AI has allowed us to teach machines cause and effect for the first time - a major step towards true AI.
causaLens is run by scientists and engineers, the majority holding a PhD in a quantitative field. For more information visit www.causaLens.com. Follow us on LinkedIn and Twitter.
causaLens in the News
Best Deeptech Company 2019 - Artificial Intelligence Awards
‘Meet causaLens, a Predictive AI For Hedge Funds, Banks, Tech Companies’ – Yahoo Finance
‘The U.K.’s Most Exciting AI Startups Race To Scale’ - Forbes
‘Auto ML Platform Draws Interest from Discretionary Funds’ - machineByte
‘AllianzGI Taps Virtual Data Scientists amid War for Talent’ - Financial Times
‘Machine Learning Companies to watch in Europe’ - Forbes
‘Best Investment in Deeptech’ award - UK Business Angels Association awards
‘100 Most Disruptive UK Companies’ - Hotwire
‘causaLens Appoints Hedge Fund Veteran and Data Leaders to Advisory Board’ - Newswire
Roles and Responsibilities
This is an exciting role for a smart, creative person to focus on Deep Learning Research in a group of researchers working on Causality & Blue Sky Research.
Benefits
The opportunity to join a fast-growing, agile, and international team passionate about innovation and making a difference
Competitive remuneration
Share option scheme
Pension scheme
32 days paid holiday allowance (incl. bank holidays)
Equipment you need to get the job done (MacBook Pro etc.)
Good work-life balance
Opportunities for continued learning and self-development, including courses, conferences and book budget
Flexible work-from-home and remote days
Cycle to work scheme
Weekly journal club and knowledge sharing presentations
Regular team outings, pizza Thursdays and annual company retreats
Fruits, snacks and soft drinks in the office
Amazing, smart, fun and inspiring colleagues, always there to support your ideas, growth and enthusiasm
Logistics
Our interview process consists of a couple of online interviews and an on-site visit. We will do our best to transparently communicate the process with the successful candidates.
Job requirements
This role is open for candidates of all seniorities, junior to senior.
PhD research and experience in Deep Learning or related field is necessary
Creativity and ability to come up with ideas to tackle very hard problems and design/implement cutting edge solutions
Very advanced quantitative skills in machine learning/statistics/mathematics or similar fields
Ability to translate advanced machine learning algorithms into code (Python preferred)
Highly capable, self-motivated, collaborative and personable
Ability to demonstrate integrity and drive
Naturally curious and effective problem solver
An excellent written and verbal communicator with a high level of business acumen
Ability to effectively work independently in a fast-moving environment
Benefits:
Work from home opportunities
Job Types: Full-time, Permanent"
Machine Learning Engineer,IC Resources,"Salary: Salary from £45,000 to £55,000 +
Job Type: Permanent


My client is a start-up who are revolutionising the sports industry! They're using inertial sensors to track the performance of elite athletes and are using advanced analytics/ machine learning to provide detailed data for analyses and predictions. They're currently looking for a Machine Learning Engineer who has the following background:
A PhD in Computer Science, Mathematics, Statistics, or similar
Fluency in Python
A background in inertial sensors (eg. gyroscopes)
Experience with GPS data (target tracking)
Expertise in Machine Learning libraries and/or big data packages (Pytorch, SK learn, Keras, Tensorflow, Pandas, Hadoop etc)
This is a venture with huge potential! They've got partnerships in place with premiership teams and are working closely with them to enhance the product. This role will involve field work, meeting with players and advising on product development requirements.

Apply now if you're a Machine Learning Engineer with fluency in Python and machine learning libraries such as Pytorch, SK Learn, Keras, Pandas and Tensorflow.


Jeff Budd
SENIOR CONSULTANT
T :
Show phone number
E : jeff.budd@ic-resources.com"
Machine Learning Engineer,Venturi,"Machine Learning Engineer (Data engineering/ Data Science)
ML/ Data engineer/ Scientist is required for a tech-driven SME company based in a stylish central London location.
This is a diverse opportunity for a Data Scientist with machine learning and Python engineering experience to join an innovative SAAS software company who are at the forefront of their industry. You will be exploring huge amounts of structured and unstructured data, implementing your findings and taking responsibility for the entire lifecycle of the product – creating a prototype, evaluating, user testing and engineering in Python.
What’s in it for you as the ML Python Engineer / Data Scientist:
The ML Engineer / Data Scientist will have a competitive salary of up to £85,000 depending on experience.
Being part of an award winning, ML driven company
Being part of a dynamic team and having autonomy in your work
Working with a modern tech stack
Independent learning budget and conferences and great career opportunities
Very generous holidays and a supportive working environment
Flexible working hours
2 days remote working from home
Team lunches and trips
Key Skills and Responsibility of the ML Engineer/ Data Scientist:
Expert knowledge of machine learning and NLP
Practical experience in delivering a product end to end (creating a prototype, evaluating, user testing and coding in python.)
A degree in Computer Science, Physics, Engineering or Mathematics
Great communication skills
Ability to work in an agile environment with a small close-knit team
Excellent Python programming skills and machine learning NLP libraries
Excellent critical thinking skills and a hard-working start-up mentality!
Nice to have but not essential
Experience with NoSQL, SQL databases
AWS experience
As you can see this is a well-rounded and diverse opportunity to use skills in all areas of Data Science, ML and engineering to deliver an award-winning product. Don’t miss out on this opportunity to join an innovative organisation in the machine learning industry as a Data Scientist / Python Engineer.
To apply for this position please send a recent CV to: georgia.bright@venturi-group.com
Keywords for search – Pandas, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML, Pandas, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML, Big Pandas, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML, Pandas, Engineer, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML, Pandas, Engineer, Machine Learning, Python, Data Scientist, Numpy, Scipy, Sklearn, ML.
Venturi (TVGL Inc.) is an equal opportunity employer and does not discriminate on the basis of age, colour, sex (including pregnancy), gender, gender identity, genetic information, marital status, military/veteran status, national origin, ancestry, race, creed, religion, sexual orientation, transgender status, non-disqualifying physical or mental disability, domestic violence victim status, criminal or arrest record, unemployment status, or any other basis protected by applicable law."
eLearning Administrator,The Royal College of Emergency Medicine,"eLearning Administrator
£24,800 pa plus excellent benefits
Holborn, London
35 hours per week, full-time
As eLearning Administrator, you will provide support for the maintenance and improvement of the user experience of the eLearning platform through a range of administrative tasks.
The eLearning Administrator is a crucial role in which you will help maintain the RCEM’s world—renowned learning status by underpinning the site’s core functions, including co-ordinating social media activity, administering the CPD diary and App and collating data for learning analytics and quality assurance reports, to be produced for academic audiences.
Reporting to the eLearning Manager and supporting the Editorial Assistant, you will conduct, administer and resolve daily reviews of user feedback, along with identifying content to push on Instagram and Twitter, whilst monitoring user interaction.
Educated to a good standard, perhaps with an eLearning qualification, you will have excellent general administrative skills, a background within a medical education or a postgraduate environment would be an advantage.
With experience of managing data and social media activity, you will be familiar with key and emerging trends in eLearning, whilst having the ability to interrogate websites and provide overviews of learning analytics.
A committed team player with a demonstrable background of collaborative working, you should have the ability to prioritise workloads and work to tight deadlines, along with excellent communication and report preparation skills.
With the current COVID19 pandemic all staff are currently remote working.
The Royal College of Emergency Medicine was established to advance education and research in Emergency Medicine. The College is responsible for setting standards of training and administering examinations in Emergency Medicine for the award of Fellowship and Membership of the College as well as recommending trainees for CCT in Emergency Medicine. The College works to ensure high quality care by setting and monitoring standards of care and providing expert guidance and advice on policy to relevant bodies on matters relating to Emergency Medicine.
For further information and to apply, please send your CV and covering letter, ensuring you cover details outlined in the Person Specification, via the application link.
Interviews: 17th August 2020
Job Types: Full-time, Permanent
Salary: £24,800.00 per year
Benefits:
Company Pension
Sick Pay
Schedule:
Monday to Friday
COVID-19 considerations:
With the current COVID19 pandemic all staff are currently remote working."
