Title,Company,Description
Lead Data Scientist,Harnham,"THE COMPANY
This organisation has always worked for a purpose - their purpose is to use the power of communications to make the world a better place. At their roots they are a technology company with research and innovation in their bones and a desire to be a personal, simple. and brilliant for their customers.
THE ROLE
In this role as a Lead Data Scientist you will be:
Use methodical Data Science techniques to select and tune algorithms and quantify business performance
Tells engaging stories in a non-technical way
Creating Machine Learning algorithms
Understanding, analysing and quantifying data analysis requirements, hand on testing
Experimental design and outcomes analysis/reporting
Analyse complex behavioural and sensory data statistical models
SKILLS AND EXPERIENCE
Strong commercial Python experience
Experience with Machine Learning & developing models
Strategic thinking & problem solving skills
Passion for Data Science
THE BENEFITS
Up to £100k Salary
Competitive bonus
Competitive pension
HOW TO APPLY
Please register your interest by sending your CV to Daniel Moss via the Apply link on this page"
Data Scientist,GCS Recruitment Specialists Ltd,"Remote, need to be in Cambridge once a week
PhD educated
Good python skills
Working on projects for both amazon and NHS
Machine learning experts
The Role
To work on a greenfield IOT warehouse management system.

The Person
You will be a problem solver above all else, open to using new technologies and have an R&D mind-set. Strong academics help.

The Requirements
MSc or PhD in a quantitative or technical discipline (Computer Science, Maths/Statistics, NatSci, Engineering or similar)
Proficiency in Python
Understanding of statistical analysis
Experience with and ability to use machine learning techniques to achieve a useful and verified outcome (e.g. cost saving)
Experience with working on large data sets and data preprocessing/wrangling
Familiarity with SQL databases and backend systems is a plus
Strong organisational and self-starting skills, happy to work in a team and regularly communicate the results using data visualisation tools if necessary
Desirable
Time-series forecasting (e.g. auto-regressive models)
Probabilistic machine learning (e.g. Gaussian processes)
Discrete event simulation (e.g. SimPy or pure Python). Experience with simulation in general, even if not discrete event simulation, is considered an advantage.
Discrete optimisation (e.g. genetic algorithms, branch & bound, constraint programming), demonstrating capacity to implement customised algorithms (as opposed to using standard, off the shelf methods).


The Team
The brightest in the industry, location not being a factor they have gathered great problem solvers, mathematicians and scientist to work on this greenfield project.


The Project
Large logistics / warehouse solutions

The Location
Remote, 1 day fortnightly in the Cambridge Office.
GCS Computer Recruitment Services is acting as an Employment Agency in relation to this vacancy."
Senior Data Scientist/ Machine Learning Developer,Jewels Recruitment,"I am seeking experienced Machine Learning Data Scientists to work within a stable and well-known E-Commerce platform brand who are a large player in UK making their way in many industries such as Travel, Financial products, Energy, Telecommunications, Automotive and E-Commerce.
With offices across Europe this economically healthy company not only offers you the stability of a growing company and successful brand but offers the advantage of working under an umbrella of companies impacting different areas within the business, meaning that each individual team department is a specialist within their own market.

Experience Required
Seeking:
Strong coding skills in Python
3-4 years hands-on data science/ machine learning experience
Good academic background in Computer Science, Mathematics, Physics, Data Science etc
Passionate Machine learning Data Scientists who are creative in their work
Benefits:
Strong path towards leadership through growing and scaling the team
Lots of scope to shape the future of the team moving forwards
Flexible working hours
Young team culture
Offices in the heart of London
Social events and discounts
Working within a new team with modern infrastructure and tools and tech"
Lead Data Scientist,Consortia,"Are you an experienced Data Scientist looking for a hands-on leadership role with the chance to mentor an accomplished data science team for a instantly recognisable social media platform?

The Company

This hyper-growth tech startup is simultaneously solving the high-street staffing shortage whilst empowering students to better afford the cost of living whilst at university. Their platform connects student jobseekers with businesses that need immediate workforce. Already with 25 major London brand partnerships, 10,000 students that have signed up to the platform, and a team that has grown to 50 in just over a year, this company is experiencing serious growth and now needs a Lead Data Scientist to come on board.

The Lead Data Scientist Role

Coming in as a Lead Data Scientist, you will have a stellar opportunity to develop your technical skills in a hands-on, fast-paced environment.

Key Responsibilities:
Data relevancy and accuracy validation
Design and development of ML algorithms
Helping to design the analytics solution architecture
Deploying and operating systems on AWS
Reviewing automation process and implementing improvements

The Successful Lead Data Scientist

If you are a Data Scientist interested in career progression and eventually mentoring a team, this could be a fantastic next step for you in your career within a fast-growing tech startup.

Desired Skills and Background of the Lead Data Scientist:
Solid Python coding experience
PhD/MSc in STEM background
Strong mathematical/statistical skills coupled with in-depth machine learning knowledge and programming ability

If successful, you will be offered a highly competitive salary paying between £60,000 and £90,000 based on experience."
Senior Data Scientist,Metrica Recruitment,"The Company
This company is a leading consumer finance provider within the credit card market. With their own brands of cards, and provision of credit card facilities for their leading retail partners, they have gone through extensive growth and now have a customer base of over five million.
Utilising their comprehensive customer knowledge they work with partnered brands to assists them in developing their products and services. With a huge emphasis on analytics they have created a data environment that is primed for a talented data scientist to make a genuine impact.
The Role
This role sits within the commercial and marketing data science team working on a new project that aims to transform the way their partners leverage data. In a cross-functional team of talented data professionals, you will be working to creates a data science product that will involve using innovative, experimental data science techniques, as your ideas are put live with retail partners.
With a unified data environment that is entirely cloud based, you will be able to be fully focused on using your data science abilities, using tools a wide range of software. This is a brilliant opportunity for a talented individual with a strong theoretical understanding of data science techniques to implement that in a commercial environment, on a variety of projects, for a forward thinking company.
The Candidate
An MSc or PhD in maths, statistics or computer science from a top University.
Extensive machine learning experience.
Strong statistics grounding.
Job Owner: d.prosser"
Senior Data Scientist,Datatech Analytics,"Senior Data Scientist - £Competitive Salary – Plus Benefits – London – J10737

This role offers the opportunity to work on complex problems to be solved in the Applied Data Science & Machine Learning team. This organisation is a giant in the FMCG’s arena
with thousands upon thousands of loyal returning customers. Due to the success of recent projects has led to an increased demand for Data Science and production algorithms across the business.

Role & Responsibilities
Solve complex business problems at pace
Educate and train Data Science colleagues on best practices
help to improve the team’s operating model.
Design methodical Data Science experiments
Select and tune algorithms and quantify performance in a commercially relevant way.
Develop and maintain relationships with key internal customers and product owners
Manage delivery of concurrent Data Science projects to high quality
increase awareness of Data Science and drive its uptake.
Translate business challenges into Data Science hypotheses.

Experience & Skills Required
Educated to degree level in a quantitative advanced degree (e.g. statistics, math, science, computer science, engineering)
Proficient with Python and Data Science stack
Tell engaging stories to senior stakeholders using non-technical language to influence change.
Have an understanding and translation of retail business problems into feasible and practical algorithms.
Familiarity with software engineering techniques advantageous.
Experience of delivering proof of concept projects
Proven history of quantifiable successes in Data Science delivery in a commercial environment


If you fit the above job description, please contact Teresa Cheeseman or email her on teresa.cheeseman@datatech.org.uk. Please be advised that we can only accept candidates who have the right to work in the UK.

Alternatively, you can refer a friend or colleague by taking part in our fantastic referral schemes! If you have a friend or colleague who would be interested in this role, please refer them to us. For each relevant candidate that you introduce to us (there is no limit) and we place, you will be entitled to our general gift/voucher scheme."
Data Scientist - Group Marketing,Datatech Analytics,"Senior Data Scientist - £Competitive Salary - Central London – J11056

Data Science sits in the heart of our client’s Global Analytics hub and this role sits within their Group Marketing function. This exciting role reports directly into the Head of Data Science, playing a key role in the building of the Data and Analytics Practice for this highly successful Global Player in the lucrative world of leisure. You will publicise the great work you are doing both internally to senior stakeholders and other analysts and externally at international conferences and through public speaker events.

Role & Responsibilities
Responsible for the development and delivery of cutting edge analytics using Snowflake, R, Python, Spark etc.
Work with other teams to centralise capabilities and democratise complex marketing analytics.
Champion the boundless possibilities of contemporary data science.
Shape and develop the role around the needs of the business and your own career.
Undertake improvements to existing products through innovative use of more advanced techniques.
Lead the development of machine learning based recommendation models.
Research new data modelling, machine learning and data mining techniques.
Mentor junior members of the analytics community.
Identify opportunities to develop strategies and techniques to improve results.

Experience & Skills Required
Prven experience of enhancing the analytical value delivered through development of scalable recommendation models.
Comfortable working alongside technical architects to shape and define the analytical technologies.
Represent data science both internally and externally.
Be able to communicate complex ideas to others from both technical and non-technical backgrounds.
Hands on experience of data modelling, machine learning and data mining techniques for application
Demonstrate a good ability to interpret business requirements, translate into data science problems and deliver high value outputs that show clear business value.
Confidently make data tell a story through data presentation / visualisation tools and techniques.

If you fit the above job description, please contact Teresa Cheeseman or email her on teresa.cheeseman@datatech.org.uk. Please be advised that we can only accept candidates who have the right to work in the UK.

Alternatively, you can refer a friend or colleague by taking part in our fantastic referral schemes! If you have a friend or colleague who would be interested in this role, please refer them to us. For each relevant candidate that you introduce to us (there is no limit) and we place, you will be entitled to our general gift/voucher scheme.

Datatech is one of the UK’s leading recruitment agencies in the field of analytics and host of the critically acclaimed event, Women in Data UK. For more information visit our website: www.datatech.org.uk"
Lead Data Scientist - Product,Careers at Depop,"Depop is the fashion marketplace where the next generation buy, sell and get inspired. We are headquartered in London, UK with locations in Manchester, New York, Los Angeles and Australia. We have over 20 million registered users in 147 countries. In the UK, 1 in 3 Gen Z/Millennials are registered and in the US we have grown 300% over two years. We are also the only European player to have recently entered the top 25 shopping apps by daily active users.
Our mission is to empower the next generation to transform fashion, and our team of over 250 people are dedicated to serving the needs of our global community.
We operate on three pillars:
Community: Our buyers, sellers and employees are inclusive, diverse and accessible. We are committed to empowering diversity within the fashion community.
Entrepreneurship: We support our community and help them build their business with Depop. We thrive on supporting innovation by shaping an environment where creators, makers or hustlers can thrive.
Sustainability: Depop helps extend the life of garments and reduce waste, we care about the world and want to make a positive change within the fashion industry.


Read a little more about us Here
Responsibilities:
Lead and manage a small team of data scientists across 3 / 4 product teams
Take part to the development of ML products across multiple domains when required (expect 60-70% hands on)
Collaborate closely with Product and translate ideas to code and algorithms
Ensure timely delivery of your direct reports projects across the different product teams
Support the resource planning and allocation
Establish and enforce best practices for the design, training, testing, deployment, evaluation and monitoring of ML algorithms and systems
Communicate the impact of machine learning to the wider business
Requirements:
Masters degree or Ph.D. in computer science, maths, statistics, economics or related disciplines
6 years experience designing and developing ML solution to solve business problems in particular in the domain of product
At least 1 year of experience in managing and mentoring data scientist
Experience productionising ML model on cloud platform like AWS or GCP
Ability to write production grade python code
Experience with spark (scala or python) for ETLs and model development
Experience with deep learning frameworks like tensorflow, keras or mxnet
Ability to research machine learning techniques and develop prototype
Passion for learning new skills and staying up-to-date with ML algorithms
Be a team player in our collaborative and cross-functional environment
Skills:
Strong knowledge of Python, in particular packages like pandas, scikit-learn, NumPy, SciPy etc.
Proficiency in writing SQL queries
Experience with Spark (PySpark or scala spark

Benefits
Depop offers the opportunity to work in one of the UK's fastest-growing scale-ups, with a vibrant and diverse group of people, building a product we all deeply care about, in addition to:
Learn and Grow: We sponsor and run a myriad of programs, conferences and meet-ups to up-skill our employees and enhance their journey with us, just ask!
Wellbeing: We care about wellbeing. We offer a cycle to work scheme, healthy fruit and snacks in the office, breakfast every Tuesday, eye-care vouchers and a discounted gym membership.
Mental Health: Mental health is a top priority for Depop. We offer subsidised counselling appointments through SelfSpace, have mental health first aiders and also run yoga, meditation and more.
Work/life balance: We have 25 days of holiday with the opportunity to buy or sell 5 more, a day off for activism, and sabbaticals for our long-serving employees.
Family life: We offer flexible working (based on your team), generous parental leave policies, and, all of our offices are dog-friendly!
Financial: We match up to 6 percent on your pension based on qualified earnings and have retail discounts from benefithub.
Fun: We love to celebrate our successes at Depop. On Friday we finish an hour early to socialise with free food, and have amazing Winter and Summer Parties. We also host internal employee socials such as quiz night, games night, movie night and more.
Depop is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
Equality and Diversity Monitoring
Depop is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
Depop recognises the benefits of a diverse workforce which reflects the wider population and welcomes applications from all sections of the community. Under the Equality Act (2010), Depop must demonstrate that their recruitment processes are fair and that we are not discriminating against or disadvantaging anyone because of their age, disability, gender reassignment status, marriage or civil partnership status, pregnancy or maternity, race, religion or belief, sex or sexual orientation. We need to ask applicants some questions to make sure that no one is being unfairly discriminated against or disadvantaged.
We collect this information only for anonymised monitoring purposes to help the organisation look at the profile of individuals who apply, are shortlisted for and appointed to each vacancy. In this way, we can check that we are complying with the Equality Act (2010).
Under the Equality Act 2010 the definition of disability is if you have a physical or mental impairment that has a 'substantial' and 'long-term' adverse effect on your ability to carry out normal day to day activities. Further information regarding the definition of disability can be found at: www.gov.uk/definition-of-disability-under-equality-act-2010 Reasonable adjustments will be made available should you be invited to interview.
GDPR Statement
When you apply to a job on this site, the personal data contained in your application will be collected by Depop Ltd, 08316342 (""Controller""), 9th Floor 107 Cheapside, London, United Kingdom, EC2V 6DN (""We"", ""Us"") and can be contacted by emailing people@depop.com. Your personal data will be processed for the purposes of managing Controller's recruitment related activities, which include setting up and conducting interviews and tests for applicants, evaluating and assessing the results thereto, and as is otherwise needed in the recruitment and hiring processes. Such processing is legally permissible under Art. 6(1)(f) of Regulation (EU) 2016/679 (General Data Protection Regulation) as necessary for the purposes of the legitimate interests pursued by the Controller, which are the solicitation, evaluation, and selection of applicants for employment.
Your personal data will be shared with Greenhouse Software, Inc., a cloud services provider located in the United States of America and engaged by Controller to help manage its recruitment and hiring process on Controller's behalf. Accordingly, if you are located outside of the United States, your personal data will be transferred to the United States once you submit it through this site. Because the European Union Commission has determined that United States data privacy laws do not ensure an adequate level of protection for personal data collected from EU data subjects, the transfer will be subject to appropriate additional safeguards under [either the standard contractual clauses or the Privacy Shield]. You can obtain a copy of the standard contractual clauses by contacting us at people@depop.com.
Your personal data will be retained by Controller as long as Controller determines it is necessary to evaluate your application for employment.
Under the GDPR, you have the right to request access to your personal data, to request that your personal data be rectified or erased, and to request that processing of your personal data be restricted. You also have to right to data portability. In addition, you may lodge a complaint with an EU supervisory authority."
Principal Data Scientist,MBN Solutions,"MBNs client, one of the UK’s most iconic brands that have the UK’s largest data set are currently looking to add a Principal Data Scientist to their partner AI solutions team following a recent promotion.
This small, agile, innovation arm of one of the UKs most trusted and respected corporates is led by an AI Executive who spent over a decade at Google. Unlike other innovation arms, this team sits separate to the rest of the business with its own budget and separate engineering, technology, and business support teams.
You will be responsible for the ideation and development of Advanced Analytics/Machine Learning products for their partner organisations using a range of techniques and tools.
What skills and experience we are looking...
Track record of making an impact, commercially, using Advanced Analytics and Machine learning products at scale.
Highly effective communication skills including evidence of working on multiple projects with several stakeholders both technical and non-technical.
Experience in end to end model development including exploration, data prep, prototyping, solution design and implementation.
Demonstratable experience of solving classical Data Science problems with an interest in more cutting-edge AI and Machine Learning such as Vision and NLP
Over years’ experience coding with both SQL and Python along with at least 2 years’ experience working with both big Data and cloud technologies, ideally GCP.
What could make you top of the list...
Geospatial AI experience
MSc or PhD in AI or Machine Learning
If this is you and you would like to work in a collaborative, fast moving team then apply or get in touch with David at MBN directly.
Reference ID: 13081-DH
Job Type: Full-time
Salary: £80,000.00 per year
Schedule:
Monday to Friday"
Senior Manager Data Scientist,BT,"Our mission is to break down the barriers of today to release the potential of tomorrow. Join us today and release yours.

About this role
You’ll be working in BT’s Data & AI Solutions business. Part of BT Strategy and Transformation, the team has big growth ambitions centred on building innovative, customer-centric propositions that are underpinned by data & AI. This is an exciting and diverse business unit, full of talented people with an entrepreneurial attitude. We’re doing something new within BT, with the significant digital, data and brand strengths of BT to draw on. Your working dataset is one of the richest and most exciting in the UK with a unique blend of first party data from BT and EE, which will allow you to produce incredibly impactful data products. You will use a cutting-edge platform (GCP) and toolset. You will be a senior technical lead for Data & AI Solutions, working closely with the product and commercial teams to understand customer needs and develop ground-breaking solutions to address those needs.
Ultimately you will be leveraging various AI approaches to enrich business solutions, develop and deliver market leading analytical solutions and products for external clients, to drive a new revenue stream for BT.
You'll have the following responsibilities

Lead the enhancement of the current data capabilities and create new analytical products using various statistical and AI techniques
Responsible for the management and delivery of key client projects making sure they are delivered on time and to budget
Working with the commercial sales and product management team to agree and prioritise client deliverables and new product development workstreams
Supporting the sales team and working directly with clients to understand and translate their business requirements into actionable data insights
Building and delivering analytical solutions by analysing large and complex data sets using multiple technologies (BigQuery, GCP, Python, R, Spark)
Visualising analytical results in insightful and interactive ways using various technologies
Ownership of 3rd party technology provider relationships
Management, coaching and mentoring other data scientists and engineers
Accountable for business case development, budget spend and forecasting

You'll have the following skills & experience

Must have:
Detailed knowledge of a range of AI techniques including supervised and unsupervised machine learning techniques such as deep learning, graph data analytics, neural networks & natural language processing
Team management and development experience
Experience with Cloud computing on the GCP platform, SQL proficiency
Strong experience with statistical analysis using Python (preferable) or R
Knowledge of data visualisation fundamentals
Experience of working directly with clients and sales teams to understand client requirements and translate them into solutions
Competent in designing and building innovative data and AI products
Experience in commercialising analytics products to external clients
Strong communication and data presentation skills with the ability to build convincing recommendations and sell these to a non-technical audience
Experience in developing senior stake holder relationships
Flexible and agile work skills - comfortable working in a fast paced, highly collaborative, dynamic work environment
Hold a PhD in Computer Science, or related technical, science or other numerate discipline

Preferred:
Experience of geospatial principles and techniques
Wide experience of big data technologies: cloud computing, containerisation, analytics engines (Spark, Elasticsearch)
Experience in delivering location planning, transport, retail, marketing or web analytics

Benefits
15% target bonus, cash/car allowance, private healthcare, competitive pension, 10 x life assurance, 25 days AL and many more

About BT
BT has a key role in British society, fostering change and leading technology innovation. From delivering the Olympics, to supporting the emergency services, to investing more into research than any other UK technology company, we take pride in everything we do - and in the people who work here.

We're now a global company operating at the forefront of the information age, employing 90,000 people in 180 countries. And we're on a mission. Guided by our core values of Personal, Simple and Brilliant our goal is to help customers, communities and businesses overcome barriers and release their potential.
So, if you're interested in the power of potential, why not join us today and release yours? You can read more here about what it's like to work at BT
How to Apply
It's easy to apply online; you just need a copy of your up-to-date CV and to follow the step-by step process. Don't worry if you need to make changes - you'll have the opportunity to review and edit your work on the final page. We look forward to receiving your application!


n/a"
Data Scientist,FACEIT,"We’re looking for a Data Scientist with good foundations in a wide range of programming, mathematical, statistical and data science techniques. The ideal candidate will be happy working alone but will still be a team player who can confidently and proactively communicate across the organisation.

Responsibilities
Help us expand our existing reporting and dashboard solutions.
Design and perform statistical analysis which will help us understand our userbase better and which will support our A/B Testing needs.
Run ad-hoc queries against our data warehouse.
Work closely with various technical and non-technical business areas and make sure that strategic decisions are backed by the available data.


Requirements
Advanced SQL (common table extensions, window functions etc.) - any flavour will do;
Good knowledge of of the Python data analysis toolkit (jupyter notebooks, numpy, pandas, matplotlib, plotly etc.). Knowledge of R / SaS / Stata will also be considered;
Solid understanding of basic statistics fundamentals and applications (such as designing and interpreting A/B tests, cohort analysis, t-tests, z-tests, hypothesis etc.);
Any experience with BI tools like Mode Analytics/Tableau/Looker and web analytics platforms like Mixpanel and Keen Io;
Ability to quickly learn new concepts and apply them.
Bonus Skills
Hands-on experience with cloud platform solutions like Google Cloud Platform (Compute Engine, BigQuery, Cloud Storage), or AWS (EC2, Redshift, Athena, S3);
Git for version control;
Linux/Unix experience and use of command line tools;
Exposure to data science techniques (supervised and unsupervised machine learning algorithms, time series analysis, outlier detection), ideally in a production environment;
An interest in data engineering and in working with unstructured data;
Passionate about learning new, cutting-edge technologies and finding applicable business cases as needed;
B.Sc . in applied statistics, mathematics, physics, data science, or a related discipline.
A passion for gaming.
Benefits
Lunch provided daily;
Kitchen stocked with refreshments, cereals, bread, spreads (coffee machines everywhere – our founding team is Italian after all!);
Pension plan
Flexible working environment
Monthly drinks and dinner in the office;
Monthly massages;
Quarterly team outings;
5 a side twice monthly;
Your professional growth is important to us. We provide ongoing training opportunities;"
Data Scientist,MBN Recruitment Solutions,"MBNs client, an award-winning Telecommunications giant are building out a new project Data Science team focusing on innovation across the entire business including stores, finance, marketing and supply chain to name a few.
Following recent experimentation, they have identified a range of problems that they’d like to solve using both classical and advanced machine learning techniques coupled with robust engineering, tooling and architecture.
What skills and experience we’re looking…
Experience in end to end model development, including problem scoping, solution design, prototyping and deployment.
Validation, documentation and presentation experience of both the model performance and modelling process.
Demonstratable experience of solving classification and regression problems
Experience using SQL, Python and the associated libraries for development
Degree in Maths, Statistics, Operational Research or similar.
What could make you top of the list…
MSc in AI, Big Data or Computer Science
Big Data experience with tools and systems such as Spark, AWS, Azure or GCP.
Data worth noting…
Independent R&D work
Existing redefinable ideas and solutions
New team with opportunity to play an instrumental role with large impact.
If this is you and you’d like to work in a collaborative, boundary pushing team then apply or get in touch with David at MBN directly."
Senior Data Scientist,Notonthehighstreet.com,"We are notonthehighstreet.

We’re home to 5,000 phenomenal small creative businesses that we are proud to call our Partners. But, now more than ever, this community needs our support. So we’re doing all we can to shine a light on these dynamic entrepreneurs, waving the flag for small businesses and generally championing their socks off.

On top of our brilliant Partners, products and customers (not to mention our incredible team who have been busy beavering away from home since March), the last 12 months has seen great progress with our tech platform and customer experience. We are now looking to build on this momentum to drive our business to the next level. And that’s where you come in.

What we need

We’re looking for a Data Scientist to join our team to help us and our Partners continue to grow by using machine learning to improve the user experience of our site and our marketing.

Reporting into the Head of Data, you and the other members of the Data Science team will collaborate with multidisciplinary groups variously composed of Software Engineers, Product Managers, UX Designers and Digital Marketeers to help develop solutions to user experience challenges and marketing opportunities.

Some of the Things You’ll Be Doing
Finding relevant products for different customers is an important goal for us. You’ll help us solve this problem by making predictions about customers’ tastes based on historical purchase patterns
Last-click marketing attribution models don’t make sense for multi-device and multi-session user journeys so we need to do better. You’ll build advanced attribution models that identify our highest ROI marketing activity so we can target our spend more efficiently.
We need to be able to optimise our site scientifically. A/B testing is a good start, but we need you to push the envelope with more sophisticated and efficient approaches such as multi-armed bandits
We believe developing people’s skills is critical. As a senior data scientist, you’ll be responsible for managing and developing junior members of the Data Science team
The data science team has several stakeholders, and we need to ensure that new work is identified early and managed efficiently. You’ll collaborate with product and marketing teams to identify, design, and iteratively improve relevant workflows and processes.
In several functions across the business, we’re reliant on tools that include some sort of machine learning component. You’ll help non-technical stakeholders make the most of those tools by making informed recommendations. You’ll also help promote ML and educate people on how to spot problems that can be solved using it
What we need…
Several years of commercial experience, or postgraduate experience with at least one year of commercial experience, in which you have implemented both unsupervised and supervised machine learning techniques using large data sets
Expertise in one or more of the following areas: recommender systems, search, text mining, reinforcement learning, attribution models
At least two years experience with the typical Python machine learning stack (numpy, SciPy, pandas, scikit-learn etc.)
A sound understanding of the mathematical foundations of your methods (calculus, linear algebra, statistics, probability)
Excellent SQL skills
Experience presenting your work to, and gathering requirements from, non-technical stakeholders
…and some other key skills & experience you’ll ideally have
Experience working in marketplace ecommerce businesses
Implementation of cloud-based ML solutions
Mentoring junior team members or graduates
Using R
Applying deep learning techniques
Statistical/probabilistic knowledge of hypothesis (A/B) testing
Writing good quality code which is designed to be reusable, testable and automatically deployable
Agile/Lean working practices
Our perks

It’s important to us that our people are well looked after, which is why we offer everyone BUPA healthcare, life insurance and a pension plan. Because having a break is important for your physical and mental wellbeing, our holiday allowance is 25 days (plus bank holidays) AND your entitlement increases an extra day for every 2 years you spend with us.

The team spirit at NOTHS House is legendary, and while we all miss the in-office massages, hair cuts and the abundance of free fruit, we’ve taken to our virtual world with gusto and bring the team together regularly for socials and of course the odd Zoom quiz!

We endeavour to support our people to make sure work….well, works for them. And the pretty big issue of the recent global pandemic has propelled us into working more flexibly than ever before. With the office closed until further notice (at least until government social distancing advice has changed), we’re using the lessons learnt over this period to evolve our approach to flexible working whilst ensuring we all still get together as one #teamnoths

Diversity and Inclusion

We are committed to equal opportunities and to building a more diverse and inclusive team and are working with our recently formed internal community in driving progress.

Apply to join #teamnoths

We’d love to hear more about you, your experience and why you’d like to join our team.

For now, our recruitment and induction processes are fully remote, taking advantage of the wonders of modern-day technology. If you are successful in your initial application we’ll explain more about next steps, as this can vary slightly from role to role. Good luck!"
"Senior Data Scientist - AI Forecasting, Finance team",Mars,"As part of our forecasting initiatives team your focus will be to improve the accuracy, scope, reach, and usability of forecasting methods globally across all brands. You will take ownership of assessing immediate business needs to develop custom data models and algorithms, creating processes and tools to monitor and analyze model performance and data accuracy.
You will also be responsible for building and maintaining relationships with our business partners, developing and maintaining accurate forecasting models that solve their near- and long-term challenges.

What you’ll need

Minimum 5 years of hands-on experience preferred as a Data Scientist
Experience developing and deploying forecasting models
Python and SQL coding skills are required; R is a plus
An understanding of Agile workflows and product development cycles
Experience using key external third-party data sources, including Nielsen/IRI/Storeviews, Kantar, Homescan Panel, Retail Execution, Shopper card, first party data and consumer surveys
Experience querying databases (SQL, Hive) and working with big data platforms such as Hadoop ecosystem (Azure), including in-memory solutions (SAP HANA and Apache Spark)
Working knowledge of data visualization tools - Tableau, Power BI, D3, ggplot - to deliver output to the broader business community for improving decision-making and productivity
Strong communication and presentation skills
Bachelor’s Degree within a STEM discipline (Computer Science, Statistics, Data Science, etc.)

What you’ll do

Inspiring your stakeholders to adopt data driven decision-making by developing advanced analytics methods is an enormous priority for this role. By mining vast amounts of data from company databases for insights you’ll help solve challenging business problems that will ultimately make Mars more profitable.

Working with a small multidisciplinary team alongside the Global Analytics, Big Data Engineering, Business Translation and AI teams, you’ll partner with Product Owners to solve problems that real users face using advanced digital techniques. That includes closely collaborating with users from our segments and markets around the world to find the right problems to solve. More importantly, you’ll use this stakeholder exposure to invent true ‘firsts,” new and emerging approaches Mars hasn’t seen before.

#LI-HE1"
Senior Data Scientist,Datatech Analytics,"Senior Data Scientist – Negotiable Salary – Plus Benefits – London

This data centric giant is seeking a talented Data Scientist. This is an incredible opportunity to define a career amongst some the UK’s most gifted data professionals, increasing the capacity of this talented team with an ambitious Senior Data Scientist. If you would love working in an international team, predicting customer behaviour and problem solving in the Data Science & Algorithms team, please let Roisin have your CV.

Role and Responsibilities
Scope, plan and manage delivery to time and budget.
Select and tune algorithms and quantify performance in a business relevant way
Help build team operating models.
Develop and maintain relationships with key internal stakeholders.
Manage delivery of concurrent Data Science projects.
Translate business challenges into Data Science hypotheses
Raise awareness of Data Science

Qualifications, Experience & Skills Required
Educated in a quantitative advanced degree e.g. statistics, math, science, computer science, or engineering
Possess industry or management consulting experience.
Show quantifiable successes in Data Science delivery.
Understand and translate retail business problems.
Proficient with Python/R and Data Science stack
Demonstrate industry or management consulting experience
Undertake Data Science analyses that delivers practical, quantifiable business benefits.
Make the choice of Data Science techniques and technologies to apply on a per project basis.
Communicate results and recommendations to influence business change.
Superb communication skills with the ability to convey complex findings to non-technical parties.
Exposure to big data technologies such as Hadoop, Hive and AWS


If you fit the above job description please contact Roisin McCarthy on
Show phone number
or email her on rmccarthy@datatech.org.uk. Please be advised that we can only accept candidates who have the right to work in the UK.

Alternatively, you can refer a friend or colleague by taking part in our fantastic referral schemes! If you have a friend or colleague who would be interested in this role, please refer them to us. For each relevant candidate that you introduce to us (there is no limit) and we place, you will be entitled to our general gift/voucher scheme."
